time,speed,number_of_reads,region_id,bus_count
2015-01-26T07:11:00,18.41,1451,3,101
2015-01-08T16:21:19,15.68,1308,3,80
2015-01-02T17:31:31,18.41,1076,3,68
2015-01-08T14:10:52,15.68,1069,3,72
2015-01-30T20:10:41,20.45,739,3,56
2015-01-15T09:50:52,20.45,1143,3,79
2015-01-31T17:01:32,21.14,749,3,46
2015-01-18T22:10:31,23.18,417,3,23
2015-01-14T19:50:43,21.14,798,3,63
2015-01-22T23:01:20,24.55,324,3,32
2015-01-02T03:40:06,32.05,36,3,7
2015-01-20T15:51:05,17.73,1367,3,82
2015-01-19T04:50:31,27.95,408,3,34
2015-01-07T14:21:11,19.77,942,3,66
2015-01-28T04:20:43,29.32,198,3,16
2015-01-18T15:40:23,23.18,712,3,37
2015-01-25T10:40:22,22.5,589,3,36
2015-01-20T14:50:59,19.09,1191,3,82
2015-01-17T13:40:29,21.82,719,3,45
2015-01-24T19:31:10,23.18,740,3,44
2015-01-17T18:40:27,21.14,689,3,44
2015-01-11T05:20:42,25.91,244,3,17
2015-01-03T02:01:09,32.05,113,3,9
2015-01-08T19:01:42,16.81,1250,3,80
2015-01-21T18:31:31,18.41,1236,3,89
2015-01-18T07:31:03,26.59,405,3,30
2015-01-06T05:01:18,24.48,372,3,25
2015-01-07T23:01:21,24.55,412,3,39
2015-01-21T09:11:05,20.45,1154,3,75
2015-01-29T10:21:07,20.45,1041,3,67
2015-01-14T20:50:41,22.5,581,3,45
2015-01-03T09:40:22,23.18,689,3,40
2015-01-27T10:10:51,21.14,941,3,77
2015-01-23T08:51:04,20.45,1240,3,77
2015-01-17T11:01:28,21.14,785,3,47
2015-01-09T04:40:16,25.23,397,3,31
2015-01-06T11:21:03,21.82,824,3,48
2015-01-20T23:40:14,25.91,386,3,36
2015-01-15T15:40:49,16.36,1289,3,85
2015-01-25T00:40:14,27.95,304,3,22
2015-01-02T23:40:14,28.09,279,3,22
2015-01-26T21:50:39,21.82,634,3,46
2015-01-07T12:01:32,20.45,764,3,48
2015-01-02T04:40:12,27.27,396,3,28
2015-01-31T03:10:20,27.95,77,3,6
2015-01-22T02:20:39,0,10,3,6
2015-01-14T17:21:17,17.05,997,3,60
2015-01-17T18:01:30,20.52,790,3,49
2015-01-19T07:31:35,19.98,1339,3,87
2015-01-21T09:40:43,20.45,1151,3,81
2015-01-06T09:11:03,20.45,1311,3,85
2015-01-25T12:50:38,20.45,631,3,36
2015-01-06T14:40:36,19.09,1189,3,81
2015-01-12T04:01:11,23.18,144,3,14
2015-01-18T10:50:39,23.18,679,3,39
2015-01-31T04:30:56,24.55,100,3,11
2015-01-25T09:01:20,25.23,495,3,29
2015-01-08T04:01:09,25.91,123,3,12
2015-01-06T05:40:25,21.82,763,3,54
2015-01-22T13:21:09,19.77,845,3,52
2015-01-14T23:31:06,25.23,419,3,39
2015-01-01T15:10:38,22.5,613,3,36
2015-01-04T12:40:27,21.14,591,3,38
2015-01-31T19:10:39,22.5,789,3,43
2015-01-11T05:50:28,24,319,3,22
2015-01-22T07:01:48,19.77,1332,3,91
2015-01-01T07:50:31,26.59,444,3,30
2015-01-21T13:01:36,19.09,852,3,53
2015-01-14T02:40:03,0,4,3,1
2015-01-02T05:20:51,25.23,466,3,37
2015-01-13T08:21:24,17.73,1183,3,72
2015-01-16T20:50:40,19.77,651,3,53
2015-01-20T20:20:57,19.77,709,3,52
2015-01-26T12:01:34,21.14,736,3,43
2015-01-20T16:51:05,17.05,1235,3,71
2015-01-28T15:01:46,17.73,1364,3,80
2015-01-01T05:50:25,25.57,296,3,20
2015-01-31T15:01:38,21.14,780,3,49
2015-01-16T01:30:58,24.55,216,3,22
2015-01-05T06:10:43,21.14,930,3,68
2015-01-01T20:50:33,24.55,498,3,33
2015-01-06T00:01:20,18.41,402,3,30
2015-01-06T08:51:01,19.77,1296,3,72
2015-01-02T09:31:26,20.45,1103,3,79
2015-01-09T03:01:09,0,49,3,4
2015-01-05T13:10:46,18.41,848,3,55
2015-01-11T07:40:18,22.5,415,3,27
2015-01-15T09:31:30,21.82,1137,3,76
2015-01-05T10:21:04,20.45,898,3,59
2015-01-31T13:40:33,18.75,791,3,52
2015-01-30T23:31:04,26.59,342,3,33
2015-01-11T00:10:27,25.23,363,3,26
2015-01-04T11:20:56,21.82,612,3,36
2015-01-06T23:40:16,22.84,326,3,42
2015-01-24T05:20:47,31.36,349,3,28
2015-01-28T08:51:08,20.45,1188,3,77
2015-01-25T07:50:31,24.55,470,3,27
2015-01-16T13:50:51,19.09,947,3,58
2015-01-15T09:01:49,20.45,1261,3,76
2015-01-20T19:40:34,19.09,822,3,64
2015-01-22T03:20:38,24.55,95,3,6
2015-01-24T17:01:31,21.14,779,3,48
2015-01-10T08:31:08,23.86,599,3,37
2015-01-14T21:10:36,22.5,625,3,47
2015-01-03T15:50:42,20.45,852,3,45
2015-01-06T15:10:54,17.73,1471,3,95
2015-01-12T05:20:52,23.86,480,3,40
2015-01-25T11:40:21,23.18,557,3,34
2015-01-19T14:01:39,19.23,993,3,60
2015-01-20T13:21:07,18.41,943,3,51
2015-01-11T04:30:55,26.56,102,3,8
2015-01-14T19:01:38,18.41,1105,3,76
2015-01-24T07:40:20,24.55,534,3,46
2015-01-09T19:31:22,19.09,1014,3,72
2015-01-21T16:21:23,17.73,1264,3,74
2015-01-17T05:40:13,26.59,323,3,29
2015-01-21T22:01:30,23.86,604,3,47
2015-01-30T08:01:56,19.77,1356,3,85
2015-01-19T04:30:57,27.27,216,3,19
2015-01-13T12:31:18,19.09,743,3,51
2015-01-30T15:31:32,17.05,1388,3,88
2015-01-04T04:30:57,24.58,60,3,5
2015-01-14T13:10:47,18.41,888,3,59
2015-01-14T20:40:27,21.14,593,3,50
2015-01-31T06:01:23,24.55,333,3,26
2015-01-28T07:40:52,18.41,1492,3,98
2015-01-19T03:10:18,25.23,63,3,6
2015-01-29T01:40:10,24.55,128,3,15
2015-01-11T02:20:38,24.48,62,3,8
2015-01-26T05:10:34,27.95,530,3,39
2015-01-09T11:40:26,19.09,792,3,50
2015-01-13T10:21:02,19.77,938,3,66
2015-01-12T17:51:04,16.36,1127,3,63
2015-01-22T08:40:51,19.77,1127,3,74
2015-01-15T00:20:45,27.14,293,3,23
2015-01-31T11:20:59,19.09,870,3,51
2015-01-20T13:31:22,19.09,849,3,54
2015-01-29T05:50:38,21.82,810,3,59
2015-01-26T12:50:47,19.77,727,3,54
2015-01-20T11:01:36,18.41,906,3,50
2015-01-04T01:20:41,25.91,178,3,14
2015-01-23T17:01:53,17.05,1240,3,73
2015-01-19T18:31:27,18.41,1139,3,72
2015-01-24T11:20:59,22.5,819,3,48
2015-01-28T04:50:28,26.66,400,3,31
2015-01-30T08:40:47,20.45,1194,3,82
2015-01-18T08:40:18,25.23,487,3,32
2015-01-06T13:10:44,18.41,900,3,57
2015-01-16T12:21:09,21.82,756,3,42
2015-01-18T14:31:13,23.18,691,3,42
2015-01-24T09:20:58,26.32,665,3,46
2015-01-31T10:20:56,23.18,756,3,46
2015-01-22T17:31:37,17.73,1086,3,65
2015-01-01T15:01:26,22.98,594,3,37
2015-01-05T23:31:05,20.45,373,3,27
2015-01-30T19:01:43,19.09,1141,3,78
2015-01-01T00:31:02,25.64,175,3,21
2015-01-23T15:10:57,17.73,1298,3,82
2015-01-11T11:40:23,24.55,559,3,36
2015-01-05T21:01:28,17.05,490,3,44
2015-01-29T15:51:02,17.32,1265,3,78
2015-01-08T13:31:18,16.36,877,3,59
2015-01-09T16:01:46,16.36,1285,3,78
2015-01-26T04:01:11,27.82,125,3,9
2015-01-06T15:40:44,16.36,1248,3,86
2015-01-14T07:01:49,20.45,1355,3,87
2015-01-15T10:50:45,21.82,697,3,47
2015-01-27T06:31:27,21.14,1053,3,79
2015-01-13T02:50:22,26.8,88,3,8
2015-01-05T17:11:01,16.36,1101,3,63
2015-01-03T02:40:06,19.09,58,3,7
2015-01-19T14:10:52,20.45,970,3,66
2015-01-11T23:10:29,24.55,317,3,21
2015-01-29T14:31:24,17.73,1121,6,69
2015-01-21T03:50:20,0,82,6,4
2015-01-20T05:10:32,23.18,454,6,24
2015-01-09T08:40:46,17.73,1428,6,86
2015-01-18T04:50:23,25.23,104,6,8
2015-01-05T06:50:56,18.41,1095,6,64
2015-01-09T12:21:01,21.14,747,6,49
2015-01-22T12:21:01,21.14,701,6,43
2015-01-12T14:50:54,17.73,1311,6,85
2015-01-16T16:01:50,16.36,1511,6,88
2015-01-18T01:50:21,24.61,119,6,7
2015-01-09T10:40:32,22.5,695,6,43
2015-01-08T13:40:35,15.68,879,6,51
2015-01-02T06:40:35,19.09,932,6,53
2015-01-15T05:10:31,24.55,439,6,25
2015-01-11T20:40:18,21.14,598,6,30
2015-01-30T13:21:09,18.55,893,6,53
2015-01-19T19:21:07,17.73,905,6,55
2015-01-31T21:01:35,20.45,457,6,34
2015-01-15T17:31:34,16.36,1288,6,80
2015-01-19T05:10:31,24.55,461,6,27
2015-01-03T15:40:30,19.09,817,6,45
2015-01-26T11:01:37,21.82,734,6,46
2015-01-16T10:01:39,20.45,980,6,59
2015-01-30T10:10:48,20.45,881,6,56
2015-01-30T05:20:50,25.23,449,6,29
2015-01-10T10:10:42,21.14,792,6,40
2015-01-20T02:10:23,0,63,6,4
2015-01-31T14:31:17,18.75,786,6,49
2015-01-14T04:01:11,26.9,72,6,6
2015-01-09T18:01:48,16.36,1115,6,73
2015-01-11T11:20:58,22.5,630,6,38
2015-01-27T15:01:47,18.41,1481,6,90
2015-01-17T02:50:22,24.99,88,6,5
2015-01-28T13:31:26,19.09,892,6,53
2015-01-03T10:01:28,20.45,707,6,40
2015-01-02T09:40:36,20.45,965,6,61
2015-01-11T23:50:29,22.5,299,6,17
2015-01-16T18:50:54,17.73,995,6,56
2015-01-08T07:31:34,17.73,1422,6,83
2015-01-18T00:50:26,25.3,240,6,13
2015-01-24T04:20:39,26.59,145,6,10
2015-01-17T05:01:13,26.8,198,6,12
2015-01-18T15:31:14,20.45,738,6,42
2015-01-29T02:50:20,27.27,111,6,7
2015-01-13T15:50:59,16.36,1611,6,96
2015-01-10T18:10:44,20.45,882,6,46
2015-01-24T21:10:36,23.18,468,6,27
2015-01-02T20:31:11,21.82,588,6,34
2015-01-11T04:50:22,26.59,138,6,9
2015-01-16T02:01:08,0,68,6,4
2015-01-17T19:31:13,22.5,718,6,45
2015-01-02T20:40:26,21.82,574,6,38
2015-01-22T17:01:56,16.36,1430,6,75
2015-01-01T02:20:40,0,24,6,4
2015-01-17T12:10:44,18.41,906,6,54
2015-01-20T04:01:09,31.77,65,6,5
2015-01-22T06:01:32,22.5,685,6,48
2015-01-21T06:01:36,21.82,709,6,46
2015-01-18T06:10:27,25.23,187,6,13
2015-01-10T08:31:08,22.5,673,6,39
2015-01-26T10:40:32,21.82,783,6,48
2015-01-18T15:20:59,20.45,640,6,40
2015-01-31T11:01:29,18.41,745,6,50
2015-01-29T09:01:58,19.09,1307,6,82
2015-01-28T17:31:39,16.36,1190,6,69
2015-01-01T14:40:25,21.89,580,6,36
2015-01-07T02:20:46,22.67,56,6,6
2015-01-16T11:10:44,20.86,735,6,44
2015-01-09T05:40:25,22.5,550,6,34
2015-01-16T04:20:41,25.23,151,6,10
2015-01-24T06:01:22,24.55,473,6,28
2015-01-25T04:50:25,24.55,138,6,8
2015-01-26T05:20:52,24.55,462,6,31
2015-01-13T05:20:52,25.16,452,6,30
2015-01-07T15:21:12,17.05,1336,6,83
2015-01-09T17:31:35,16.36,1231,6,77
2015-01-16T12:01:35,19.77,771,6,43
2015-01-02T08:11:02,18.41,1390,6,82
2015-01-08T01:01:12,23.18,253,6,13
2015-01-12T10:40:29,21.82,761,6,46
2015-01-06T23:01:23,22.5,421,6,25
2015-01-08T16:40:51,15,1385,6,77
2015-01-04T00:01:16,21.14,268,6,14
2015-01-03T16:20:58,18.41,793,6,52
2015-01-15T13:21:07,18.41,970,6,57
2015-01-20T16:51:05,17.05,1473,6,90
2015-01-06T11:21:03,21.14,701,6,49
2015-01-13T22:50:35,24.55,431,6,29
2015-01-23T11:50:43,20.45,686,6,44
2015-01-19T04:50:31,25.91,322,6,23
2015-01-09T11:10:43,21.82,749,6,45
2015-01-16T06:40:36,19.09,938,6,60
2015-01-23T12:50:44,21.14,808,6,47
2015-01-17T07:31:07,23.18,497,6,31
2015-01-24T19:50:41,21.14,628,6,40
2015-01-11T17:50:40,19.77,788,6,42
2015-01-01T12:31:10,23.86,569,6,33
2015-01-23T01:40:06,24.55,140,6,7
2015-01-19T12:50:48,21.14,797,6,46
2015-01-04T21:01:20,23.18,519,6,32
2015-01-04T21:31:05,23.86,478,6,24
2015-01-01T07:50:31,27.27,369,6,25
2015-01-29T20:40:25,20.45,584,6,35
2015-01-07T15:40:43,17.73,1427,6,83
2015-01-09T11:50:44,20.45,694,6,44
2015-01-31T16:31:15,17.73,901,6,54
2015-01-28T14:40:41,17.05,1407,6,83
2015-01-20T07:51:06,15.68,1974,6,107
2015-01-09T07:31:32,17.05,1563,6,89
2015-01-11T02:50:19,25.19,102,6,7
2015-01-05T02:01:09,29.32,94,6,5
2015-01-29T10:10:52,19.09,867,6,57
2015-01-17T06:01:21,25.91,462,6,26
2015-01-26T04:20:43,27.95,162,6,12
2015-01-12T16:21:19,16.36,1497,6,85
2015-01-05T08:51:04,19.09,1483,6,91
2015-01-22T00:01:15,24.55,305,6,18
2015-01-06T12:50:44,21.14,779,6,47
2015-01-28T14:01:42,18.41,1221,6,69
2015-01-03T02:01:09,26.8,115,6,7
2015-01-27T08:21:29,18.41,1482,6,93
2015-01-29T18:50:53,17.73,1042,6,59
2015-01-17T17:31:20,20.45,858,6,48
2015-01-19T16:01:49,17.73,1428,6,86
2015-01-05T01:10:23,26.39,107,6,8
2015-01-17T01:20:42,24.55,187,6,13
2015-01-20T19:40:34,19.09,835,6,50
2015-01-29T23:01:19,23.86,481,6,29
2015-01-11T05:40:12,25.23,230,6,14
2015-01-22T20:31:14,21.82,656,6,34
2015-01-20T23:20:50,23.18,405,6,21
2015-01-16T15:10:55,17.05,1462,6,88
2015-01-12T16:11:03,16.36,1596,6,97
2015-01-20T23:40:14,22.5,327,6,20
2015-01-18T11:40:25,23.32,589,6,33
2015-01-13T00:01:20,25.23,308,6,17
2015-01-14T17:31:33,16.36,1278,6,76
2015-01-07T10:10:46,20.45,802,6,48
2015-01-17T09:10:39,21.82,751,6,40
2015-01-04T11:20:56,23.18,707,6,39
2015-01-12T07:01:45,17.73,1266,6,75
2015-01-05T22:31:06,19.77,429,6,30
2015-01-26T06:31:22,19.77,969,6,57
2015-01-08T15:21:17,14.32,1421,6,84
2015-01-13T04:50:31,24.55,321,6,18
2015-01-06T06:01:30,21.82,744,6,45
2015-01-29T13:40:35,18.41,828,6,55
2015-01-10T08:20:54,23.18,655,6,37
2015-01-17T06:10:32,25.91,410,6,27
2015-01-21T10:21:07,21.14,822,6,48
2015-01-07T17:01:50,17.05,1304,6,76
2015-01-06T22:40:19,22.5,404,6,26
2015-01-18T23:40:13,24.55,290,6,17
2015-01-28T22:01:27,21.89,460,6,27
2015-01-26T23:40:16,23.18,320,6,19
2015-01-31T10:31:12,21.82,692,6,47
2015-01-12T15:40:48,15,1786,6,101
2015-01-31T20:20:55,20.45,552,6,32
2015-01-11T04:40:08,28.64,99,6,8
2015-01-03T01:50:23,25.91,95,6,7
2015-01-01T19:10:35,22.5,577,6,36
2015-01-07T18:40:41,17.05,971,6,57
2015-01-27T21:10:41,22.5,512,6,28
2015-01-01T10:40:25,22.5,571,6,35
2015-01-30T19:31:21,19.77,833,6,52
2015-01-26T09:31:28,21.14,1158,6,67
2015-01-01T17:10:37,21.14,647,6,43
2015-01-28T06:50:53,19.09,1064,6,63
2015-01-13T04:20:45,26.05,189,6,12
2015-01-02T21:40:21,23.18,460,6,29
2015-01-11T15:50:39,20.45,594,6,42
2015-01-14T05:20:52,24.55,449,6,30
2015-01-16T12:21:09,19.09,746,6,42
2015-01-14T12:01:32,20.45,698,6,44
2015-01-17T21:20:52,22.5,531,6,31
2015-01-03T08:50:37,21.14,603,6,34
2015-01-09T14:50:50,17.73,1299,6,76
2015-01-10T09:20:56,21.14,665,6,42
2015-01-10T16:40:29,17.73,821,6,53
2015-01-29T22:50:34,23.86,435,6,24
2015-01-12T18:11:01,16.36,1231,6,77
2015-01-14T03:01:08,0,64,6,4
2015-01-26T16:11:06,16.5,1553,6,93
2015-01-31T19:40:24,21.14,584,6,39
2015-01-10T20:01:27,21.14,638,6,38
2015-01-18T05:40:09,25.23,233,6,13
2015-01-04T19:10:38,21.14,657,6,35
2015-01-10T15:50:48,17.05,763,6,52
2015-01-01T23:40:15,23.18,273,6,18
2015-01-03T20:01:24,20.45,651,6,38
2015-01-11T02:30:51,0,11,6,3
2015-01-06T05:01:18,25.23,373,6,22
2015-01-26T16:01:52,16.36,1625,6,93
2015-01-20T19:50:43,20.45,790,6,48
2015-01-24T02:30:51,50.45,30,6,8
2015-01-29T09:21:19,19.77,1099,6,66
2015-01-29T23:50:27,24.55,269,6,15
2015-01-28T08:51:08,20.08,1518,6,87
2015-01-25T18:50:36,22.5,566,6,34
2015-01-29T04:40:13,25.23,244,6,18
2015-01-11T04:30:55,0,73,6,4
2015-01-06T06:31:24,18.41,953,6,56
2015-01-11T01:01:14,23.86,217,6,14
2015-01-05T19:40:30,20.45,813,6,47
2015-01-31T08:20:56,21.82,594,6,39
2015-01-16T23:10:30,23.86,401,6,22
2015-01-21T09:40:43,19.77,1045,6,64
2015-01-11T21:31:06,21.14,395,6,22
2015-01-02T16:51:08,17.73,1578,6,82
2015-01-27T16:21:23,17.73,1304,6,79
2015-01-13T13:40:41,17.73,922,6,59
2015-01-27T16:51:03,17.05,1499,6,86
2015-01-03T10:50:40,19.77,674,6,42
2015-01-10T01:40:07,34.16,119,6,7
2015-01-09T22:50:31,23.18,446,6,24
2015-01-06T05:20:50,23.18,461,6,31
2015-01-24T07:20:54,23.86,522,6,34
2015-01-01T05:10:24,26.59,146,6,10
2015-01-02T09:31:27,20.45,987,6,62
2015-01-03T12:10:43,17.73,769,6,50
2015-01-25T06:31:01,29.73,265,6,16
2015-01-22T19:01:45,17.25,1019,6,60
2015-01-29T03:10:20,0,39,6,3
2015-01-09T03:01:09,25.23,91,6,6
2015-01-21T09:31:29,19.77,1100,6,63
2015-01-31T20:01:28,21.14,776,6,41
2015-01-03T22:31:05,22.5,391,6,25
2015-01-02T05:20:51,25.23,391,6,29
2015-01-01T00:50:26,23.86,205,6,12
2015-01-10T20:40:22,21.82,562,6,34
2015-01-17T17:50:45,18.41,998,6,56
2015-01-11T08:31:06,24.48,422,6,30
2015-01-15T08:31:39,17.73,1373,6,85
2015-01-20T03:40:07,29.8,67,6,5
2015-01-29T05:20:51,25.23,457,6,29
2015-01-18T03:30:53,0,74,6,4
2015-01-04T04:10:19,28.43,74,6,6
2015-01-19T04:01:12,31.4,72,6,5
2015-01-12T22:01:28,21.82,444,6,29
2015-01-28T13:01:37,21.14,788,6,46
2015-01-25T04:40:09,28.02,99,6,8
2015-01-07T04:20:42,25.91,160,6,12
2015-01-03T06:10:34,23.86,373,6,26
2015-01-27T05:50:42,23.86,563,6,36
2015-01-10T18:31:17,20.45,813,6,46
2015-01-05T18:40:39,17.73,1153,6,67
2015-01-28T16:31:39,17.73,1307,6,84
2015-01-23T21:10:35,22.5,618,6,35
2015-01-10T04:40:12,25.23,233,6,13
2015-01-16T18:40:40,17.05,971,6,66
2015-01-19T07:31:35,18.41,1492,6,88
2015-01-16T07:51:07,15.68,1853,6,112
2015-01-21T04:10:22,29.32,108,6,6
2015-01-15T07:31:35,17.05,1454,6,82
2015-01-21T06:21:07,19.77,901,6,50
2015-01-06T10:40:32,20.45,775,6,45
2015-01-03T13:01:30,18.41,758,6,50
2015-01-06T20:31:14,21.14,544,6,33
2015-01-21T04:50:29,24.55,340,6,23
2015-01-07T04:30:58,24.89,316,6,18
2015-01-04T14:20:57,21.14,726,6,42
2015-01-27T04:20:43,28.09,139,6,10
2015-01-03T22:40:21,22.5,429,6,25
2015-01-14T03:10:21,35.25,72,6,7
2015-01-17T22:50:32,25.23,345,6,25
2015-01-02T11:01:31,21.82,703,6,42
2015-01-24T20:50:35,20.66,568,6,36
2015-01-23T19:50:41,18.41,818,6,55
2015-01-12T20:31:14,21.82,641,6,34
2015-01-16T11:21:01,20.45,747,6,44
2015-01-13T06:01:32,22.5,675,6,45
2015-01-14T12:40:31,19.77,681,6,42
2015-01-13T18:31:30,17.05,1199,6,69
2015-01-04T07:40:17,24.55,342,6,25
2015-01-20T06:31:25,19.77,999,6,55
2015-01-08T08:21:20,19.09,1390,6,84
2015-01-16T05:40:22,21.14,546,6,34
2015-01-24T03:01:09,30,72,6,6
2015-01-13T12:40:31,20.45,761,6,45
2015-01-17T07:20:51,23.18,563,6,30
2015-01-19T22:10:35,22.5,502,6,31
2015-01-24T10:40:25,21.82,721,6,43
2015-01-10T15:10:46,18.41,949,6,63
2015-01-13T12:01:32,21.14,786,6,42
2015-01-25T06:01:18,23.18,335,6,17
2015-01-11T23:10:29,24.07,378,6,21
2015-01-08T15:01:45,15,1329,6,70
2015-01-28T16:11:03,17.05,1464,6,85
2015-01-22T14:10:50,17.73,1051,6,60
2015-01-24T08:10:37,23.18,586,6,34
2015-01-07T16:31:31,17.05,1356,6,80
2015-01-31T17:21:01,17.73,929,6,58
2015-01-09T18:31:30,17.73,1213,6,70
2015-01-10T19:10:44,21.14,892,6,49
2015-01-26T21:40:26,20.45,477,6,36
2015-01-17T22:40:17,23.86,420,6,25
2015-01-28T20:01:31,21.34,718,6,38
2015-01-04T20:31:09,23.18,479,6,26
2015-01-26T14:21:12,17.73,1128,6,75
2015-01-29T05:50:38,22.5,662,6,38
2015-01-01T11:01:26,21.82,603,6,32
2015-01-03T07:40:19,21.41,547,6,34
2015-01-30T12:40:34,21.14,749,6,47
2015-01-10T17:10:45,18.41,772,6,49
2015-01-04T17:31:12,21.82,747,6,44
2015-01-26T22:40:20,22.5,473,6,28
2015-01-04T02:01:10,27.95,73,6,5
2015-01-15T16:31:38,16.36,1515,6,88
2015-01-26T10:10:49,19.77,815,6,53
2015-01-01T02:50:20,25.91,109,6,6
2015-01-15T20:31:12,20.52,630,6,33
2015-01-13T07:31:39,17.05,1602,6,96
2015-01-17T07:01:21,23.86,551,6,28
2015-01-02T12:21:01,21.14,699,6,44
2015-01-31T05:10:26,25.23,244,6,14
2015-01-28T19:01:44,17.73,911,6,54
2015-01-16T19:50:43,19.77,859,6,52
2015-01-15T10:10:48,19.33,812,6,51
2015-01-18T19:20:55,23.18,588,6,34
2015-01-26T08:01:59,15.68,1811,6,105
2015-01-15T01:30:59,26.59,109,6,8
2015-01-06T02:20:41,26.18,97,6,6
2015-01-02T03:40:06,0,54,6,3
2015-01-17T16:01:32,17.05,879,6,52
2015-01-27T22:31:10,23.18,461,6,28
2015-01-20T08:11:10,15.68,1729,6,108
2015-01-29T22:10:34,22.5,494,6,27
2015-01-12T11:40:27,19.77,717,6,43
2015-01-06T20:40:23,21.14,509,6,34
2015-01-19T07:51:08,19.09,1518,6,88
2015-01-13T12:31:18,21.82,737,6,41
2015-01-05T02:10:22,0,52,6,3
2015-01-23T22:31:08,21.82,366,6,27
2015-01-28T06:21:03,21.82,896,6,49
2015-01-19T22:50:32,21.82,446,6,27
2015-01-14T03:40:08,0,49,6,3
2015-01-10T06:01:19,23.25,390,6,22
2015-01-19T12:21:01,19.77,766,6,46
2015-01-28T23:50:27,23.86,320,6,19
2015-01-27T18:40:47,17.73,1152,6,72
2015-01-20T22:20:51,21.14,467,6,29
2015-01-11T05:50:28,24.48,242,6,15
2015-01-01T01:20:41,27.27,213,6,11
2015-01-17T06:31:04,23.86,467,6,27
2015-01-03T20:20:53,21.14,619,6,38
2015-01-20T13:10:49,18.41,846,6,52
2015-01-11T19:50:39,21.14,640,6,34
2015-01-15T09:01:49,20.45,1458,6,82
2015-01-27T04:10:22,30.03,100,6,5
2015-01-17T03:30:54,0,62,6,4
2015-01-25T22:31:04,22.5,330,6,19
2015-01-09T19:50:44,19.09,952,6,55
2015-01-05T20:10:45,19.09,622,6,33
2015-01-22T00:10:29,22.7,228,6,15
2015-01-03T02:20:37,0,45,6,4
2015-01-17T20:31:11,22.5,551,6,33
2015-01-10T22:20:53,27.95,353,6,28
2015-01-11T06:10:28,23.86,134,6,10
2015-01-07T16:10:59,17.73,1445,6,82
2015-01-07T02:10:35,0,58,6,4
2015-01-27T08:51:10,20.45,1532,6,88
2015-01-11T13:10:40,22.5,633,6,38
2015-01-11T16:31:13,22.5,608,6,36
2015-01-03T17:40:28,20.45,831,6,46
2015-01-02T03:30:52,0,55,6,4
2015-01-12T20:20:59,20.45,547,6,39
2015-01-24T02:20:37,20.97,46,6,7
2015-01-21T11:10:47,22.5,787,6,43
2015-01-28T11:31:20,20.45,768,6,47
2015-01-17T23:20:48,23.18,336,6,19
2015-01-15T02:10:24,0,59,6,4
2015-01-05T21:50:34,18.14,615,6,33
2015-01-08T18:50:58,15,1174,6,66
2015-01-29T21:10:35,22.77,547,6,33
2015-01-20T23:10:31,21.82,364,6,24
2015-01-13T14:31:24,17.73,1129,6,75
2015-01-27T01:01:12,26.59,256,6,13
2015-01-24T13:50:44,17.73,780,6,51
2015-01-08T13:10:46,19.09,930,6,52
2015-01-15T06:01:29,23.18,730,6,49
2015-01-07T00:40:16,24.55,182,6,14
2015-01-25T20:10:37,22.5,557,6,30
2015-01-29T20:50:36,21.14,563,6,35
2015-01-16T10:21:03,19.77,866,6,54
2015-01-05T10:10:50,19.09,852,6,52
2015-01-11T00:01:16,23.18,319,6,18
2015-01-22T17:51:03,16.36,1341,6,80
2015-01-05T18:11:03,15.68,1427,6,85
2015-01-10T00:20:46,24.55,248,6,15
2015-01-24T01:20:40,25.23,173,6,10
2015-01-22T22:31:07,23.18,423,6,30
2015-01-15T22:50:32,23.86,398,6,24
2015-01-05T12:01:32,21.14,730,6,46
2015-01-21T07:01:49,17.73,1235,6,78
2015-01-15T00:01:15,24.55,287,6,17
2015-01-01T00:01:17,25.23,303,6,17
2015-01-17T20:40:22,23.18,560,6,34
2015-01-30T12:21:02,21.82,785,6,48
2015-01-10T21:01:28,22.5,488,6,32
2015-01-07T09:01:47,19.09,1186,6,67
2015-01-19T17:21:18,16.36,1362,6,81
2015-01-16T22:20:53,22.5,474,6,27
2015-01-01T15:20:57,21.14,635,6,41
2015-01-10T03:20:39,26.63,80,6,5
2015-01-04T09:31:04,23.18,536,6,27
2015-01-31T00:31:02,22.5,230,6,12
2015-01-25T11:31:12,23.18,502,6,31
2015-01-30T15:40:46,15,1691,6,101
2015-01-01T18:20:54,22.09,657,6,39
2015-01-18T08:50:34,23.18,522,6,29
2015-01-23T11:40:30,21.82,730,6,39
2015-01-19T16:10:58,17.05,1435,6,84
2015-01-02T15:40:40,17.73,1385,6,87
2015-01-27T15:40:45,17.05,1731,6,97
2015-01-16T14:21:08,18.41,1108,6,72
2015-01-27T03:01:11,27.58,52,6,5
2015-01-15T08:11:07,15.68,1676,6,103
2015-01-05T17:01:50,15.68,1563,6,96
2015-01-08T22:20:53,21.14,431,6,27
2015-01-07T23:31:03,23.18,355,6,24
2015-01-25T04:30:52,29.32,108,6,6
2015-01-13T23:20:48,23.18,400,6,22
2015-01-15T09:31:30,19.77,1009,6,62
2015-01-03T01:01:13,25.77,203,6,14
2015-01-23T18:10:58,16.36,1179,6,78
2015-01-06T13:21:06,21.14,764,6,49
2015-01-24T12:31:17,18.41,765,6,50
2015-01-10T17:50:48,18.41,910,6,52
2015-01-26T02:01:09,29.69,90,6,5
2015-01-04T07:10:30,23.18,316,6,21
